CONTINENT,COUNTRY,GID_0,GID_1,GID_2,Class,loss_2001,loss_2002,loss_2003,loss_2004,loss_2005,loss_2006,loss_2007,loss_2008,loss_2009,loss_2010,loss_2011,loss_2012,loss_2013,loss_2014,loss_2015,loss_2016,loss_2017,loss_2018,loss_2019,loss_2020,loss_2021,loss_2022
South America,Uruguay,URY,URY.14_2,URY.14.2_2,-2100,2.5002382995605466,0.12762470092773437,,,0.7051116577148437,0.31990792236328125,1.0877916564941406,0.06411485595703124,,0.19155534057617185,0.12784835205078127,0.063737841796875,,,,,0.25645333862304687,,,,,
South America,Uruguay,URY,URY.14_2,URY.14.2_2,-100,,,,,,0.06410673828125,,,,,,,,,,,,,,,,
South America,Uruguay,URY,URY.14_2,URY.14.3_2,-2100,0.192659033203125,,,,0.12843954467773439,,,,,,,,,,,,,,,,,
South America,Uruguay,URY,URY.14_2,URY.14.5_2,3100,,,,,,,,,0.06423089599609375,,,,,,,,,,,,,
South America,Uruguay,URY,URY.15_2,URY.15.1_2,-5181,,,,,,,,,,,,,0.13192486572265624,,,,,,,,,
South America,Uruguay,URY,URY.15_2,URY.15.1_2,-5000,,,,,,,,,,,0.13191627197265626,,,0.0660018798828125,,,,,0.06602672119140625,,,
South America,Uruguay,URY,URY.15_2,URY.15.1_2,-2100,0.26316967163085936,0.066214111328125,,,,,,,,0.32905035400390625,,,0.19829488525390626,0.26314393478094367,,,,,,,,
South America,Uruguay,URY,URY.15_2,URY.15.1_2,-1300,0.46050565185546877,,0.19781419677734374,,,,,,,0.065838671875,0.1317163330078125,0.2630977172851563,3.7224586193847644,0.9881242309570313,,,0.0660679443359375,,,,,
South America,Uruguay,URY,URY.15_2,URY.15.1_2,-100,,0.06601301879882812,0.06579912109375,,,,,,0.13182462768554687,,,,,,,,,,,,,
South America,Uruguay,URY,URY.15_2,URY.15.1_2,1300,,,,,,,,,,,,,0.3962435241699219,,,,,,,,,
South America,Uruguay,URY,URY.15_2,URY.15.1_2,2100,,,,,,,,,,0.5267071472167969,0.06567520141601563,,0.3303843200683594,0.1316244873046875,,,0.0660679443359375,,0.19808016357421873,,,
South America,Uruguay,URY,URY.15_2,URY.15.1_2,3100,,,,,,,,,,,,,,,,,,,0.06602655029296875,,,
South America,Uruguay,URY,URY.15_2,URY.15.1_2,5000,0.0657887451171875,,,,,,,,,,,,5.192503925398284E-4,,,,,,,,,
South America,Uruguay,URY,URY.15_2,URY.15.2_2,-3100,,,,,,,,0.1324353515625,0.06634381713867188,,,,,,,,,,,,,
South America,Uruguay,URY,URY.15_2,URY.15.2_2,-2100,,,,,0.06625482788085937,,,,,,0.2650081237792969,,0.1325849853515625,,,,,,,,,
South America,Uruguay,URY,URY.15_2,URY.15.2_2,-1300,,,,,,,,,,,,,0.46439033813476566,,,,,,,,,
South America,Uruguay,URY,URY.15_2,URY.15.2_2,-100,,,,,,,,,,,0.132498974609375,,,,,,,,,,,
South America,Uruguay,URY,URY.15_2,URY.15.2_2,1300,,,,,,,,,,,,,0.13266449584960938,,,,,,,,,
South America,Uruguay,URY,URY.15_2,URY.15.2_2,2100,,,,,,,,,,,0.13251339111328125,,,,,,,,,,,
South America,Uruguay,URY,URY.15_2,URY.15.2_2,3100,,,,,,,,0.13243756103515625,0.13243382568359374,,,,,,,,,,,,,
South America,Uruguay,URY,URY.15_2,URY.15.3_2,-2100,,,,,,,,,0.132150927734375,,,0.13221459960937498,0.3310588195800781,0.13225546875,,,,,,,,
South America,Uruguay,URY,URY.15_2,URY.15.3_2,-1300,0.132204248046875,0.26408170776367185,0.06609833984375,,0.06617263793945312,0.0660758056640625,,,,,,0.7931796691894532,3.513640883717257,1.7884326153923484,,,,,,,,
South America,Uruguay,URY,URY.15_2,URY.15.3_2,-100,0.06604417724609375,0.13210169677734374,,0.13243449707031252,,0.0660758056640625,,,,0.2642120971679688,,0.06615851440429688,,,,,,,,,,
South America,Uruguay,URY,URY.15_2,URY.15.3_2,100,0.06604913940429688,,,,,,,,,0.06608280639648438,,,,,,,,,,,,
